time,surface_downwelling_photosynthetic_photon_flux_in_air
2024-03-18 22:45:00+00:00,339.73
2024-03-18 23:00:00+00:00,417.44
2024-03-18 23:15:00+00:00,389.76
2024-03-18 23:30:00+00:00,309.28
2024-03-18 23:45:00+00:00,228.3
2024-03-19 00:00:00+00:00,160.18
2024-03-19 00:15:00+00:00,129.96
2024-03-19 00:30:00+00:00,123.75
2024-03-19 00:45:00+00:00,94.3
2024-03-19 01:00:00+00:00,89.09
2024-03-19 01:15:00+00:00,67.18
2024-03-19 01:30:00+00:00,50.87
2024-03-19 01:45:00+00:00,30.33
2024-03-19 02:00:00+00:00,18.15
2024-03-19 02:15:00+00:00,7.65
2024-03-19 02:30:00+00:00,4.33
2024-03-19 02:45:00+00:00,3.62
2024-03-19 03:00:00+00:00,3.86
2024-03-19 03:15:00+00:00,3.9
2024-03-19 03:30:00+00:00,3.98
2024-03-19 03:45:00+00:00,4.17
2024-03-19 04:00:00+00:00,4.24
2024-03-19 04:15:00+00:00,4.59
2024-03-19 04:30:00+00:00,4.58
2024-03-19 04:45:00+00:00,4.58
2024-03-19 05:00:00+00:00,4.97
2024-03-19 05:15:00+00:00,5.11
2024-03-19 05:30:00+00:00,5.39
2024-03-19 05:45:00+00:00,5.6
2024-03-19 06:00:00+00:00,5.85
2024-03-19 06:15:00+00:00,5.98
2024-03-19 06:30:00+00:00,5.95
2024-03-19 06:45:00+00:00,6.08
2024-03-19 07:00:00+00:00,6.14
2024-03-19 07:15:00+00:00,6.08
2024-03-19 07:30:00+00:00,6.18
2024-03-19 07:45:00+00:00,6.31
2024-03-19 08:00:00+00:00,6.34
2024-03-19 08:15:00+00:00,6.36
2024-03-19 08:30:00+00:00,6.4
2024-03-19 08:45:00+00:00,6.59
2024-03-19 09:00:00+00:00,6.64
2024-03-19 09:15:00+00:00,6.42
2024-03-19 09:30:00+00:00,6.61
2024-03-19 09:45:00+00:00,6.72
2024-03-19 10:00:00+00:00,6.67
2024-03-19 10:15:00+00:00,6.62
2024-03-19 10:30:00+00:00,6.58
2024-03-19 10:45:00+00:00,6.76
2024-03-19 11:00:00+00:00,6.76
2024-03-19 11:15:00+00:00,6.77
2024-03-19 11:30:00+00:00,6.84
2024-03-19 11:45:00+00:00,6.88
2024-03-19 12:00:00+00:00,6.82
2024-03-19 12:15:00+00:00,6.96
2024-03-19 12:30:00+00:00,6.88
2024-03-19 12:45:00+00:00,7.26
2024-03-19 13:00:00+00:00,7.37
2024-03-19 13:15:00+00:00,7.38
2024-03-19 13:30:00+00:00,7.74
2024-03-19 13:45:00+00:00,7.85
2024-03-19 14:00:00+00:00,7.59
2024-03-19 14:15:00+00:00,7.44
2024-03-19 14:30:00+00:00,8.13
2024-03-19 14:45:00+00:00,10.64
2024-03-19 15:00:00+00:00,16.89
2024-03-19 15:15:00+00:00,27.34
2024-03-19 15:30:00+00:00,34.01
2024-03-19 15:45:00+00:00,37.81
2024-03-19 16:00:00+00:00,48.65
2024-03-19 16:15:00+00:00,67.54
2024-03-19 16:30:00+00:00,71.95
2024-03-19 16:45:00+00:00,101.57
2024-03-19 17:00:00+00:00,118.78
2024-03-19 17:15:00+00:00,146.05
2024-03-19 17:30:00+00:00,157.73
2024-03-19 17:45:00+00:00,185.14
2024-03-19 18:00:00+00:00,208.32
2024-03-19 18:15:00+00:00,233.15
2024-03-19 18:30:00+00:00,244.6
2024-03-19 18:45:00+00:00,220.87
2024-03-19 19:00:00+00:00,257.65
2024-03-19 19:15:00+00:00,234.53
2024-03-19 19:30:00+00:00,290.87
2024-03-19 19:45:00+00:00,227.07
2024-03-19 20:00:00+00:00,202.0
2024-03-19 20:15:00+00:00,274.37
2024-03-19 20:30:00+00:00,393.25
2024-03-19 20:45:00+00:00,390.17
2024-03-19 21:00:00+00:00,361.32
2024-03-19 21:15:00+00:00,374.73
2024-03-19 21:30:00+00:00,304.69
2024-03-19 21:45:00+00:00,331.54
2024-03-19 22:00:00+00:00,310.47
2024-03-19 22:15:00+00:00,330.23
2024-03-19 22:30:00+00:00,274.6
2024-03-19 22:45:00+00:00,219.61
2024-03-19 23:00:00+00:00,202.82
2024-03-19 23:15:00+00:00,195.74
2024-03-19 23:30:00+00:00,173.31
2024-03-19 23:45:00+00:00,158.09
2024-03-20 00:00:00+00:00,138.38
2024-03-20 00:15:00+00:00,122.0
2024-03-20 00:30:00+00:00,104.22
2024-03-20 00:45:00+00:00,79.64
2024-03-20 01:00:00+00:00,65.79
2024-03-20 01:15:00+00:00,47.96
2024-03-20 01:30:00+00:00,37.94
2024-03-20 01:45:00+00:00,20.87
2024-03-20 02:00:00+00:00,9.78
2024-03-20 02:15:00+00:00,4.05
2024-03-20 02:30:00+00:00,2.94
2024-03-20 02:45:00+00:00,2.93
2024-03-20 03:00:00+00:00,2.93
2024-03-20 03:15:00+00:00,2.95
2024-03-20 03:30:00+00:00,2.93
2024-03-20 03:45:00+00:00,2.93
2024-03-20 04:00:00+00:00,2.93
2024-03-20 04:15:00+00:00,2.93
2024-03-20 04:30:00+00:00,2.94
2024-03-20 04:45:00+00:00,2.93
2024-03-20 05:00:00+00:00,2.94
2024-03-20 05:15:00+00:00,2.93
2024-03-20 05:30:00+00:00,2.94
2024-03-20 05:45:00+00:00,2.93
2024-03-20 06:00:00+00:00,2.93
2024-03-20 06:15:00+00:00,2.93
2024-03-20 06:30:00+00:00,2.93
2024-03-20 06:45:00+00:00,2.93
2024-03-20 07:00:00+00:00,2.93
2024-03-20 07:15:00+00:00,2.99
2024-03-20 07:30:00+00:00,2.93
2024-03-20 07:45:00+00:00,2.95
2024-03-20 08:00:00+00:00,3.02
2024-03-20 08:15:00+00:00,3.15
2024-03-20 08:30:00+00:00,3.2
2024-03-20 08:45:00+00:00,2.93
2024-03-20 09:00:00+00:00,3.02
2024-03-20 09:15:00+00:00,2.93
2024-03-20 09:30:00+00:00,2.92
2024-03-20 09:45:00+00:00,2.92
2024-03-20 10:00:00+00:00,2.92
2024-03-20 10:15:00+00:00,2.92
2024-03-20 10:30:00+00:00,3.16
2024-03-20 10:45:00+00:00,3.49
2024-03-20 11:00:00+00:00,3.29
2024-03-20 11:15:00+00:00,3.41
2024-03-20 11:30:00+00:00,3.22
2024-03-20 11:45:00+00:00,3.07
2024-03-20 12:00:00+00:00,2.91
2024-03-20 12:15:00+00:00,2.91
2024-03-20 12:30:00+00:00,2.91
2024-03-20 12:45:00+00:00,2.91
2024-03-20 13:00:00+00:00,2.91
2024-03-20 13:15:00+00:00,2.91
2024-03-20 13:30:00+00:00,2.91
2024-03-20 13:45:00+00:00,2.91
2024-03-20 14:00:00+00:00,2.99
2024-03-20 14:15:00+00:00,5.48
2024-03-20 14:30:00+00:00,19.52
2024-03-20 14:45:00+00:00,44.51
2024-03-20 15:00:00+00:00,72.86
2024-03-20 15:15:00+00:00,79.23
2024-03-20 15:30:00+00:00,152.18
2024-03-20 15:45:00+00:00,238.84
2024-03-20 16:00:00+00:00,194.77
2024-03-20 16:15:00+00:00,198.32
2024-03-20 16:30:00+00:00,646.64
2024-03-20 16:45:00+00:00,363.92
2024-03-20 17:00:00+00:00,533.14
2024-03-20 17:15:00+00:00,233.37
2024-03-20 17:30:00+00:00,616.59
2024-03-20 17:45:00+00:00,923.94
2024-03-20 18:00:00+00:00,823.76
2024-03-20 18:15:00+00:00,747.83
2024-03-20 18:30:00+00:00,778.45
2024-03-20 18:45:00+00:00,651.8
2024-03-20 19:00:00+00:00,740.16
2024-03-20 19:15:00+00:00,617.66
2024-03-20 19:30:00+00:00,691.32
2024-03-20 19:45:00+00:00,879.41
2024-03-20 20:00:00+00:00,632.86
2024-03-20 20:15:00+00:00,576.64
2024-03-20 20:30:00+00:00,524.94
2024-03-20 20:45:00+00:00,383.46
2024-03-20 21:00:00+00:00,474.17
2024-03-20 21:15:00+00:00,404.43
2024-03-20 21:30:00+00:00,560.25
2024-03-20 21:45:00+00:00,552.16
2024-03-20 22:00:00+00:00,463.24
2024-03-20 22:15:00+00:00,543.98
2024-03-20 22:30:00+00:00,575.59
2024-03-20 22:45:00+00:00,511.72
2024-03-20 23:00:00+00:00,675.0
2024-03-20 23:15:00+00:00,661.33
2024-03-20 23:30:00+00:00,363.76
2024-03-20 23:45:00+00:00,420.58
2024-03-21 00:00:00+00:00,289.15
2024-03-21 00:15:00+00:00,243.63
2024-03-21 00:30:00+00:00,151.35
2024-03-21 00:45:00+00:00,146.52
2024-03-21 01:00:00+00:00,106.01
2024-03-21 01:15:00+00:00,115.38
2024-03-21 01:30:00+00:00,78.77
2024-03-21 01:45:00+00:00,25.78
2024-03-21 02:00:00+00:00,25.6
2024-03-21 02:15:00+00:00,14.69
2024-03-21 02:30:00+00:00,3.04
2024-03-21 02:45:00+00:00,2.93
2024-03-21 03:00:00+00:00,2.93
2024-03-21 03:15:00+00:00,2.93
2024-03-21 03:30:00+00:00,2.93
2024-03-21 03:45:00+00:00,2.94
2024-03-21 04:00:00+00:00,2.93
2024-03-21 04:15:00+00:00,2.93
2024-03-21 04:30:00+00:00,2.94
2024-03-21 04:45:00+00:00,2.98
2024-03-21 05:00:00+00:00,2.95
2024-03-21 05:15:00+00:00,2.94
2024-03-21 05:30:00+00:00,2.94
2024-03-21 05:45:00+00:00,2.93
2024-03-21 06:00:00+00:00,2.93
2024-03-21 06:15:00+00:00,2.93
2024-03-21 06:30:00+00:00,3.19
2024-03-21 06:45:00+00:00,3.94
2024-03-21 07:00:00+00:00,7.13
2024-03-21 07:15:00+00:00,7.56
2024-03-21 07:30:00+00:00,7.64
2024-03-21 07:45:00+00:00,6.39
2024-03-21 08:00:00+00:00,5.56
2024-03-21 08:15:00+00:00,5.22
2024-03-21 08:30:00+00:00,5.12
2024-03-21 08:45:00+00:00,4.99
2024-03-21 09:00:00+00:00,2.98
2024-03-21 09:15:00+00:00,3.12
2024-03-21 09:30:00+00:00,2.92
2024-03-21 09:45:00+00:00,3.32
2024-03-21 10:00:00+00:00,3.15
2024-03-21 10:15:00+00:00,3.38
2024-03-21 10:30:00+00:00,3.5
2024-03-21 10:45:00+00:00,3.78
2024-03-21 11:00:00+00:00,4.06
2024-03-21 11:15:00+00:00,3.4
2024-03-21 11:30:00+00:00,3.52
2024-03-21 11:45:00+00:00,3.48
2024-03-21 12:00:00+00:00,3.5
2024-03-21 12:15:00+00:00,3.47
2024-03-21 12:30:00+00:00,3.48
2024-03-21 12:45:00+00:00,3.43
2024-03-21 13:00:00+00:00,3.28
2024-03-21 13:15:00+00:00,3.43
2024-03-21 13:30:00+00:00,3.35
2024-03-21 13:45:00+00:00,3.35
2024-03-21 14:00:00+00:00,3.48
2024-03-21 14:15:00+00:00,6.47
2024-03-21 14:30:00+00:00,18.78
2024-03-21 14:45:00+00:00,62.61
2024-03-21 15:00:00+00:00,70.09
2024-03-21 15:15:00+00:00,245.15
2024-03-21 15:30:00+00:00,113.12
2024-03-21 15:45:00+00:00,142.99
2024-03-21 16:00:00+00:00,242.67
2024-03-21 16:15:00+00:00,345.41
2024-03-21 16:30:00+00:00,500.14
2024-03-21 16:45:00+00:00,522.99
2024-03-21 17:00:00+00:00,615.94
2024-03-21 17:15:00+00:00,622.23
2024-03-21 17:30:00+00:00,737.61
2024-03-21 17:45:00+00:00,813.54
2024-03-21 18:00:00+00:00,902.61
2024-03-21 18:15:00+00:00,1157.38
2024-03-21 18:30:00+00:00,767.0
2024-03-21 18:45:00+00:00,405.06
2024-03-21 19:00:00+00:00,377.82
2024-03-21 19:15:00+00:00,552.52
2024-03-21 19:30:00+00:00,350.93
2024-03-21 19:45:00+00:00,1105.37
2024-03-21 20:00:00+00:00,1072.96
2024-03-21 20:15:00+00:00,1082.5
2024-03-21 20:30:00+00:00,1115.99
2024-03-21 20:45:00+00:00,1057.35
2024-03-21 21:00:00+00:00,1074.28
2024-03-21 21:15:00+00:00,1053.3
2024-03-21 21:30:00+00:00,1049.92
2024-03-21 21:45:00+00:00,1035.68
2024-03-21 22:00:00+00:00,958.73
2024-03-21 22:15:00+00:00,892.69
2024-03-21 22:30:00+00:00,982.19
2024-03-21 22:45:00+00:00,390.64
2024-03-21 23:00:00+00:00,504.87
2024-03-21 23:15:00+00:00,454.89
2024-03-21 23:30:00+00:00,447.51
2024-03-21 23:45:00+00:00,532.16
2024-03-22 00:00:00+00:00,277.54
2024-03-22 00:15:00+00:00,255.22
2024-03-22 00:30:00+00:00,292.03
2024-03-22 00:45:00+00:00,225.83
2024-03-22 01:00:00+00:00,178.34
2024-03-22 01:15:00+00:00,181.75
2024-03-22 01:30:00+00:00,184.45
2024-03-22 01:45:00+00:00,73.89
2024-03-22 02:00:00+00:00,24.74
2024-03-22 02:15:00+00:00,9.78
2024-03-22 02:30:00+00:00,3.8
2024-03-22 02:45:00+00:00,2.95
2024-03-22 03:00:00+00:00,2.96
2024-03-22 03:15:00+00:00,2.96
2024-03-22 03:30:00+00:00,2.97
2024-03-22 03:45:00+00:00,2.95
2024-03-22 04:00:00+00:00,2.96
2024-03-22 04:15:00+00:00,3.0
2024-03-22 04:30:00+00:00,3.23
2024-03-22 04:45:00+00:00,3.62
2024-03-22 05:00:00+00:00,4.44
2024-03-22 05:15:00+00:00,6.2
2024-03-22 05:30:00+00:00,6.91
2024-03-22 05:45:00+00:00,7.24
2024-03-22 06:00:00+00:00,6.41
2024-03-22 06:15:00+00:00,5.76
2024-03-22 06:30:00+00:00,3.96
2024-03-22 06:45:00+00:00,2.95
2024-03-22 07:00:00+00:00,2.95
2024-03-22 07:15:00+00:00,2.96
2024-03-22 07:30:00+00:00,2.97
2024-03-22 07:45:00+00:00,2.97
2024-03-22 08:00:00+00:00,2.97
2024-03-22 08:15:00+00:00,2.97
2024-03-22 08:30:00+00:00,2.97
2024-03-22 08:45:00+00:00,2.97
2024-03-22 09:00:00+00:00,2.97
2024-03-22 09:15:00+00:00,2.97
2024-03-22 09:30:00+00:00,2.97
2024-03-22 09:45:00+00:00,2.97
2024-03-22 10:00:00+00:00,2.97
2024-03-22 10:15:00+00:00,2.97
2024-03-22 10:30:00+00:00,2.98
2024-03-22 10:45:00+00:00,2.98
2024-03-22 11:00:00+00:00,2.98
2024-03-22 11:15:00+00:00,2.98
2024-03-22 11:30:00+00:00,5.49
2024-03-22 11:45:00+00:00,3.82
2024-03-22 12:00:00+00:00,3.07
2024-03-22 12:15:00+00:00,2.93
2024-03-22 12:30:00+00:00,2.95
2024-03-22 12:45:00+00:00,2.93
2024-03-22 13:00:00+00:00,2.92
2024-03-22 13:15:00+00:00,2.93
2024-03-22 13:30:00+00:00,2.92
2024-03-22 13:45:00+00:00,2.92
2024-03-22 14:00:00+00:00,2.93
2024-03-22 14:15:00+00:00,3.22
2024-03-22 14:30:00+00:00,5.08
2024-03-22 14:45:00+00:00,5.67
2024-03-22 15:00:00+00:00,10.02
2024-03-22 15:15:00+00:00,12.25
2024-03-22 15:30:00+00:00,31.34
2024-03-22 15:45:00+00:00,55.35
2024-03-22 16:00:00+00:00,50.14
2024-03-22 16:15:00+00:00,42.14
2024-03-22 16:30:00+00:00,49.79
2024-03-22 16:45:00+00:00,52.83
2024-03-22 17:00:00+00:00,71.75
2024-03-22 17:15:00+00:00,205.91
2024-03-22 17:30:00+00:00,237.27
2024-03-22 17:45:00+00:00,161.6
2024-03-22 18:00:00+00:00,257.8
2024-03-22 18:15:00+00:00,196.91
2024-03-22 18:30:00+00:00,66.23
2024-03-22 18:45:00+00:00,199.74
2024-03-22 19:00:00+00:00,230.17
2024-03-22 19:15:00+00:00,215.77
2024-03-22 19:30:00+00:00,118.63
2024-03-22 19:45:00+00:00,182.56
2024-03-22 20:00:00+00:00,189.75
2024-03-22 20:15:00+00:00,346.96
2024-03-22 20:30:00+00:00,255.76
2024-03-22 20:45:00+00:00,362.59
2024-03-22 21:00:00+00:00,1262.09
2024-03-22 21:15:00+00:00,1184.46
2024-03-22 21:30:00+00:00,1146.7
2024-03-22 21:45:00+00:00,502.42
2024-03-22 22:00:00+00:00,774.78
2024-03-22 22:15:00+00:00,1245.41
2024-03-22 22:30:00+00:00,463.94
2024-03-22 22:45:00+00:00,409.37
2024-03-22 23:00:00+00:00,261.82
2024-03-22 23:15:00+00:00,879.63
2024-03-22 23:30:00+00:00,242.1
2024-03-22 23:45:00+00:00,477.58
2024-03-23 00:00:00+00:00,816.18
2024-03-23 00:15:00+00:00,150.04
2024-03-23 00:30:00+00:00,112.65
2024-03-23 00:45:00+00:00,100.04
2024-03-23 01:00:00+00:00,383.6
2024-03-23 01:15:00+00:00,80.41
2024-03-23 01:30:00+00:00,210.94
2024-03-23 01:45:00+00:00,132.32
2024-03-23 02:00:00+00:00,88.59
2024-03-23 02:15:00+00:00,14.51
2024-03-23 02:30:00+00:00,4.54
2024-03-23 02:45:00+00:00,2.94
2024-03-23 03:00:00+00:00,2.93
2024-03-23 03:15:00+00:00,2.93
2024-03-23 03:30:00+00:00,2.92
2024-03-23 03:45:00+00:00,2.92
2024-03-23 04:00:00+00:00,2.92
2024-03-23 04:15:00+00:00,2.92
2024-03-23 04:30:00+00:00,2.92
2024-03-23 04:45:00+00:00,2.92
2024-03-23 05:00:00+00:00,3.09
2024-03-23 05:15:00+00:00,3.02
2024-03-23 05:30:00+00:00,2.91
2024-03-23 05:45:00+00:00,2.91
2024-03-23 06:00:00+00:00,2.9
2024-03-23 06:15:00+00:00,3.1
2024-03-23 06:30:00+00:00,3.02
2024-03-23 06:45:00+00:00,2.93
2024-03-23 07:00:00+00:00,2.96
2024-03-23 07:15:00+00:00,2.91
2024-03-23 07:30:00+00:00,2.9
2024-03-23 07:45:00+00:00,2.91
2024-03-23 08:00:00+00:00,3.02
2024-03-23 08:15:00+00:00,2.93
2024-03-23 08:30:00+00:00,2.91
2024-03-23 08:45:00+00:00,2.9
2024-03-23 09:00:00+00:00,2.9
2024-03-23 09:15:00+00:00,2.9
2024-03-23 09:30:00+00:00,2.9
2024-03-23 09:45:00+00:00,2.9
2024-03-23 10:00:00+00:00,2.9
2024-03-23 10:15:00+00:00,2.93
2024-03-23 10:30:00+00:00,2.93
2024-03-23 10:45:00+00:00,2.92
2024-03-23 11:00:00+00:00,2.91
2024-03-23 11:15:00+00:00,2.9
2024-03-23 11:30:00+00:00,2.9
2024-03-23 11:45:00+00:00,2.9
2024-03-23 12:00:00+00:00,2.9
2024-03-23 12:15:00+00:00,2.9
2024-03-23 12:30:00+00:00,2.9
2024-03-23 12:45:00+00:00,2.9
2024-03-23 13:00:00+00:00,2.9
2024-03-23 13:15:00+00:00,2.9
2024-03-23 13:30:00+00:00,2.9
2024-03-23 13:45:00+00:00,2.9
2024-03-23 14:00:00+00:00,2.9
2024-03-23 14:15:00+00:00,5.93
2024-03-23 14:30:00+00:00,17.61
2024-03-23 14:45:00+00:00,7.32
2024-03-23 15:00:00+00:00,19.09
2024-03-23 15:15:00+00:00,14.91
2024-03-23 15:30:00+00:00,24.42
2024-03-23 15:45:00+00:00,30.38
2024-03-23 16:00:00+00:00,179.96
2024-03-23 16:15:00+00:00,304.62
2024-03-23 16:30:00+00:00,185.49
2024-03-23 16:45:00+00:00,478.93
2024-03-23 17:00:00+00:00,431.62
2024-03-23 17:15:00+00:00,300.61
2024-03-23 17:30:00+00:00,280.68
2024-03-23 17:45:00+00:00,84.76
2024-03-23 18:00:00+00:00,255.36
2024-03-23 18:15:00+00:00,319.52
2024-03-23 18:30:00+00:00,265.32
2024-03-23 18:45:00+00:00,216.11
2024-03-23 19:00:00+00:00,89.13
2024-03-23 19:15:00+00:00,27.96
2024-03-23 19:30:00+00:00,163.86
2024-03-23 19:45:00+00:00,336.83
2024-03-23 20:00:00+00:00,253.79
2024-03-23 20:15:00+00:00,220.94
2024-03-23 20:30:00+00:00,211.2
2024-03-23 20:45:00+00:00,122.82
2024-03-23 21:00:00+00:00,88.98
2024-03-23 21:15:00+00:00,191.88
2024-03-23 21:30:00+00:00,350.4
2024-03-23 21:45:00+00:00,171.48
2024-03-23 22:00:00+00:00,175.06
2024-03-23 22:15:00+00:00,175.95
2024-03-23 22:30:00+00:00,160.46
2024-03-23 22:45:00+00:00,79.39
2024-03-23 23:00:00+00:00,117.08
2024-03-23 23:15:00+00:00,241.57
2024-03-23 23:30:00+00:00,190.07
2024-03-23 23:45:00+00:00,68.44
2024-03-24 00:00:00+00:00,159.93
2024-03-24 00:15:00+00:00,26.28
2024-03-24 00:30:00+00:00,73.0
2024-03-24 00:45:00+00:00,368.45
2024-03-24 01:00:00+00:00,100.24
2024-03-24 01:15:00+00:00,92.57
2024-03-24 01:30:00+00:00,23.99
2024-03-24 01:45:00+00:00,69.32
2024-03-24 02:00:00+00:00,17.13
2024-03-24 02:15:00+00:00,9.91
2024-03-24 02:30:00+00:00,2.92
2024-03-24 02:45:00+00:00,2.91
2024-03-24 03:00:00+00:00,2.91
2024-03-24 03:15:00+00:00,2.91
2024-03-24 03:30:00+00:00,2.91
2024-03-24 03:45:00+00:00,2.91
2024-03-24 04:00:00+00:00,2.91
2024-03-24 04:15:00+00:00,2.91
2024-03-24 04:30:00+00:00,2.91
2024-03-24 04:45:00+00:00,2.91
2024-03-24 05:00:00+00:00,2.91
2024-03-24 05:15:00+00:00,2.91
2024-03-24 05:30:00+00:00,2.91
2024-03-24 05:45:00+00:00,2.92
2024-03-24 06:00:00+00:00,2.92
2024-03-24 06:15:00+00:00,2.91
2024-03-24 06:30:00+00:00,2.92
2024-03-24 06:45:00+00:00,2.92
2024-03-24 07:00:00+00:00,2.9
2024-03-24 07:15:00+00:00,2.9
2024-03-24 07:30:00+00:00,2.9
2024-03-24 07:45:00+00:00,2.9
2024-03-24 08:00:00+00:00,2.9
2024-03-24 08:15:00+00:00,2.91
2024-03-24 08:30:00+00:00,2.91
2024-03-24 08:45:00+00:00,2.9
2024-03-24 09:00:00+00:00,2.9
2024-03-24 09:15:00+00:00,2.9
2024-03-24 09:30:00+00:00,2.91
2024-03-24 09:45:00+00:00,2.9
2024-03-24 10:00:00+00:00,2.89
2024-03-24 10:15:00+00:00,2.9
2024-03-24 10:30:00+00:00,2.9
2024-03-24 10:45:00+00:00,2.91
2024-03-24 11:00:00+00:00,2.9
2024-03-24 11:15:00+00:00,2.89
2024-03-24 11:30:00+00:00,2.9
2024-03-24 11:45:00+00:00,2.9
2024-03-24 12:00:00+00:00,2.9
2024-03-24 12:15:00+00:00,2.9
2024-03-24 12:30:00+00:00,2.9
2024-03-24 12:45:00+00:00,2.9
2024-03-24 13:00:00+00:00,2.9
2024-03-24 13:15:00+00:00,2.9
2024-03-24 13:30:00+00:00,2.91
2024-03-24 13:45:00+00:00,2.9
2024-03-24 14:00:00+00:00,2.92
2024-03-24 14:15:00+00:00,3.19
2024-03-24 14:30:00+00:00,32.79
2024-03-24 14:45:00+00:00,25.81
2024-03-24 15:00:00+00:00,37.78
2024-03-24 15:15:00+00:00,48.07
2024-03-24 15:30:00+00:00,50.33
2024-03-24 15:45:00+00:00,120.85
2024-03-24 16:00:00+00:00,94.76
2024-03-24 16:15:00+00:00,310.45
2024-03-24 16:30:00+00:00,339.19
2024-03-24 16:45:00+00:00,325.16
2024-03-24 17:00:00+00:00,338.8
2024-03-24 17:15:00+00:00,494.63
2024-03-24 17:30:00+00:00,302.01
2024-03-24 17:45:00+00:00,331.8
2024-03-24 18:00:00+00:00,215.29
2024-03-24 18:15:00+00:00,309.04
2024-03-24 18:30:00+00:00,234.83
2024-03-24 18:45:00+00:00,170.57
2024-03-24 19:00:00+00:00,220.17
2024-03-24 19:15:00+00:00,437.81
2024-03-24 19:30:00+00:00,1169.47
2024-03-24 19:45:00+00:00,1016.14
2024-03-24 20:00:00+00:00,522.97
2024-03-24 20:15:00+00:00,622.1
2024-03-24 20:30:00+00:00,1176.38
2024-03-24 20:45:00+00:00,1452.04
2024-03-24 21:00:00+00:00,1204.51
2024-03-24 21:15:00+00:00,732.44
2024-03-24 21:30:00+00:00,1262.79
2024-03-24 21:45:00+00:00,589.75
2024-03-24 22:00:00+00:00,1153.79
2024-03-24 22:15:00+00:00,1065.94
2024-03-24 22:30:00+00:00,951.72
2024-03-24 22:45:00+00:00,945.47
2024-03-24 23:00:00+00:00,1010.09
2024-03-24 23:15:00+00:00,243.71
2024-03-24 23:30:00+00:00,810.08
2024-03-24 23:45:00+00:00,77.63
2024-03-25 00:00:00+00:00,162.29
2024-03-25 00:15:00+00:00,209.78
2024-03-25 00:30:00+00:00,221.41
2024-03-25 00:45:00+00:00,234.22
2024-03-25 01:00:00+00:00,115.6
2024-03-25 01:15:00+00:00,120.77
2024-03-25 01:30:00+00:00,81.19
2024-03-25 01:45:00+00:00,60.55
2024-03-25 02:00:00+00:00,24.44
2024-03-25 02:15:00+00:00,9.58
2024-03-25 02:30:00+00:00,2.95
2024-03-25 02:45:00+00:00,2.92
2024-03-25 03:00:00+00:00,2.92
2024-03-25 03:15:00+00:00,2.92
2024-03-25 03:30:00+00:00,2.92
2024-03-25 03:45:00+00:00,2.92
2024-03-25 04:00:00+00:00,2.92
2024-03-25 04:15:00+00:00,2.92
2024-03-25 04:30:00+00:00,2.92
2024-03-25 04:45:00+00:00,2.92
2024-03-25 05:00:00+00:00,2.92
2024-03-25 05:15:00+00:00,2.92
2024-03-25 05:30:00+00:00,2.92
2024-03-25 05:45:00+00:00,2.92
2024-03-25 06:00:00+00:00,2.92
2024-03-25 06:15:00+00:00,2.92
2024-03-25 06:30:00+00:00,2.92
2024-03-25 06:45:00+00:00,2.92
2024-03-25 07:00:00+00:00,2.92
2024-03-25 07:15:00+00:00,2.92
2024-03-25 07:30:00+00:00,2.92
2024-03-25 07:45:00+00:00,2.92
2024-03-25 08:00:00+00:00,2.92
2024-03-25 08:15:00+00:00,2.92
2024-03-25 08:30:00+00:00,2.92
2024-03-25 08:45:00+00:00,2.92
2024-03-25 09:00:00+00:00,2.92
2024-03-25 09:15:00+00:00,2.92
2024-03-25 09:30:00+00:00,2.92
2024-03-25 09:45:00+00:00,2.92
2024-03-25 10:00:00+00:00,2.92
2024-03-25 10:15:00+00:00,2.92
2024-03-25 10:30:00+00:00,2.92
2024-03-25 10:45:00+00:00,2.92
2024-03-25 11:00:00+00:00,2.91
2024-03-25 11:15:00+00:00,2.91
2024-03-25 11:30:00+00:00,2.91
2024-03-25 11:45:00+00:00,2.9
2024-03-25 12:00:00+00:00,2.9
2024-03-25 12:15:00+00:00,2.9
2024-03-25 12:30:00+00:00,2.9
2024-03-25 12:45:00+00:00,2.89
2024-03-25 13:00:00+00:00,2.89
2024-03-25 13:15:00+00:00,2.89
2024-03-25 13:30:00+00:00,2.88
2024-03-25 13:45:00+00:00,2.88
2024-03-25 14:00:00+00:00,2.89
2024-03-25 14:15:00+00:00,8.02
2024-03-25 14:30:00+00:00,24.6
2024-03-25 14:45:00+00:00,55.13
2024-03-25 15:00:00+00:00,105.76
2024-03-25 15:15:00+00:00,62.34
2024-03-25 15:30:00+00:00,132.44
2024-03-25 15:45:00+00:00,209.85
2024-03-25 16:00:00+00:00,229.68
2024-03-25 16:15:00+00:00,238.12
2024-03-25 16:30:00+00:00,349.01
2024-03-25 16:45:00+00:00,445.25
2024-03-25 17:00:00+00:00,588.02
2024-03-25 17:15:00+00:00,471.34
2024-03-25 17:30:00+00:00,484.09
2024-03-25 17:45:00+00:00,729.34
2024-03-25 18:00:00+00:00,506.38
2024-03-25 18:15:00+00:00,1002.86
2024-03-25 18:30:00+00:00,948.63
2024-03-25 18:45:00+00:00,952.31
2024-03-25 19:00:00+00:00,773.52
2024-03-25 19:15:00+00:00,663.16
2024-03-25 19:30:00+00:00,937.4
2024-03-25 19:45:00+00:00,874.44
2024-03-25 20:00:00+00:00,939.07
2024-03-25 20:15:00+00:00,823.76
2024-03-25 20:30:00+00:00,909.46
